1.2919,4.3017e+05,153.16,0,1.5232,7740.3
1.2922,4.3318e+05,153.94,0,1.5281,7738.8
1.2924,4.2829e+05,151.38,0,1.5228,7737.3
1.2927,4.2142e+05,152.36,0,1.5178,7735.8
1.2929,4.1291e+05,146.43,0,1.5188,7734.3
1.2932,4.1602e+05,149.76,0,1.5268,7732.8
1.2934,4.1957e+05,146.86,0,1.5319,7731.3
1.2937,4.2312e+05,150.2,0,1.5202,7729.9
1.2939,4.2664e+05,152.1,0,1.5167,7728.4
1.2942,4.3337e+05,153.87,0,1.513,7726.9
1.2944,4.3418e+05,151.66,0,1.5261,7725.4
1.2947,4.3612e+05,151.62,0,1.5307,7723.9
1.2949,4.3663e+05,152,0,1.5275,7722.4
1.2952,4.4124e+05,153.47,0,1.5172,7720.9
1.2954,4.4578e+05,154.1,0,1.5179,7719.4
1.2957,4.4597e+05,153.89,0,1.5288,7717.9
1.2959,4.4331e+05,153.75,0,1.5359,7716.5
1.2962,4.3555e+05,151.67,0,1.5276,7715
1.2964,4.3928e+05,153.17,0,1.5202,7713.5
1.2967,4.4422e+05,155.62,0,1.5185,7712
1.2969,4.473e+05,155.14,0,1.5259,7710.5
1.2972,4.459e+05,154.41,0,1.5311,7709
1.2974,4.4776e+05,154.83,0,1.5303,7707.5
1.2977,4.5632e+05,168.53,0,1.5152,7706.1
1.2979,4.6155e+05,163.66,0,1.5171,7704.6
1.2982,4.5764e+05,158.5,0,1.5236,7703.1
1.2984,4.6759e+05,163.23,0,1.5302,7701.6
1.2987,4.7082e+05,162.87,0,1.5308,7700.1
1.2989,4.6331e+05,161.2,0,1.523,7698.6
1.2992,4.57e+05,158.93,0,1.5217,7697.1
1.2994,4.5822e+05,158.77,0,1.5258,7695.7
1.2997,4.5275e+05,158.62,0,1.5302,7694.2
1.2999,4.5972e+05,160.68,0,1.5285,7692.7
1.3002,4.6006e+05,161.06,0,1.5235,7691.2
1.3004,4.6313e+05,161.8,0,1.522,7689.7
1.3007,4.6735e+05,162.72,0,1.5252,7688.3
1.3009,4.6804e+05,162.15,0,1.5301,7686.8
1.3012,4.7095e+05,163.28,0,1.5312,7685.3
1.3014,4.7628e+05,165.7,0,1.5221,7683.8
1.3017,4.93e+05,171.9,0,1.5176,7682.3
1.3019,5.1994e+05,181.26,0,1.5223,7680.9
1.3022,5.2628e+05,185.38,0,1.5244,7679.4
1.3024,5.1514e+05,183.64,0,1.5201,7677.9
1.3027,4.9559e+05,173.6,0,1.5186,7676.4
1.3029,4.9306e+05,171.68,0,1.5155,7674.9
1.3032,4.8882e+05,170.61,0,1.5167,7673.5
1.3034,4.8941e+05,169.49,0,1.5198,7672
1.3037,5.0042e+05,174.87,0,1.5125,7670.5
1.3039,5.0002e+05,175.2,0,1.5064,7669
1.3042,5.0078e+05,174.81,0,1.5077,7667.6
1.3044,5.0778e+05,176.6,0,1.5077,7666.1
1.3047,5.1274e+05,175.62,0,1.5088,7664.6
